taxon_id,scientific_name,rank,source_material_status,wikipedia_status,available_article_urls,botanical_source_urls,record_path
525529,Rubus vagabundus,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Rubus_vagabundus,,taxa/525529.json
545768,Melica magnolii,species,taxonomy_only,taxonomy_only,,,taxa/545768.json
570734,Curio talinoides,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Curio_talinoides,,taxa/570734.json
846492,Wallisia cyanea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Wallisia_cyanea,,taxa/846492.json
847907,Delphinium verdunense,species,taxonomy_only,taxonomy_only,,,taxa/847907.json
866483,Alchemilla arvensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Alchemilla_arvensis | https://pt.wikipedia.org/wiki/Alchemilla_arvensis,,taxa/866483.json
1138755,Callithamnion tetricum,species,taxonomy_only,taxonomy_only,,,taxa/1138755.json
1183511,Crepis pusilla,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Crepis_pusilla | https://pt.wikipedia.org/wiki/Crepis_pusilla,https://www.gbif.org/species/314868886,taxa/1183511.json
1351763,Serapias × todaroi,hybrid,taxonomy_only,taxonomy_only,,,taxa/1351763.json
1377229,Festuca fasciculata,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Vulpia_fasciculata,,taxa/1377229.json
1454633,Ophrys iricolor,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Ophrys_fusca | https://pt.wikipedia.org/wiki/Ophrys_fusca,,taxa/1454633.json
1501552,Gagea ellyptica,species,taxonomy_only,taxonomy_only,,,taxa/1501552.json
1501776,Narcissus fernandesii,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Narcissus_fernandesii,https://www.gbif.org/species/314868377,taxa/1501776.json
1565678,Chamaecytisus proliferus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Chamaecytisus_proliferus,,taxa/1565678.json
1678219,Ciliochloa effusa,species,taxonomy_only,taxonomy_only,,,taxa/1678219.json
52994,Claytonia perfoliata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Claytonia_perfoliata | https://pt.wikipedia.org/wiki/Montia_perfoliata,,taxa/52994.json
53050,Epilobium ciliatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Epilobium_ciliatum,,taxa/53050.json
54808,Fraxinus pennsylvanica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Fraxinus_pennsylvanica,,taxa/54808.json
55809,Leucojum aestivum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Leucojum_aestivum,,taxa/55809.json
56617,Ceanothus thyrsiflorus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ceanothus_thyrsiflorus,,taxa/56617.json
60105,Lampranthus aureus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lampranthus_aureus,,taxa/60105.json
60175,Atriplex patula,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Atriplex_patula | https://pt.wikipedia.org/wiki/Atriplex_patula,,taxa/60175.json
64208,Symphyotrichum subulatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Symphyotrichum_subulatum,,taxa/64208.json
67593,Carya illinoinensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pecan | https://pt.wikipedia.org/wiki/Carya_illinoinensis,,taxa/67593.json
68853,Potentilla sterilis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Potentilla_sterilis | https://pt.wikipedia.org/wiki/Potentilla_sterilis,,taxa/68853.json
75363,Allium sativum,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Garlic | https://pt.wikipedia.org/wiki/Alho,,taxa/75363.json
75870,Brassica tournefortii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Brassica_tournefortii | https://pt.wikipedia.org/wiki/Brassica_tournefortii,,taxa/75870.json
77290,Glyceria fluitans,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Glyceria_fluitans | https://pt.wikipedia.org/wiki/Glyceria_fluitans,,taxa/77290.json
77452,Hornungia procumbens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hornungia_procumbens,,taxa/77452.json
77919,Lythrum tribracteatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lythrum_tribracteatum | https://pt.wikipedia.org/wiki/Lythrum_tribracteatum,,taxa/77919.json
78016,Menyanthes trifoliata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Menyanthes | https://pt.wikipedia.org/wiki/Menyanthes_trifoliata,https://www.gbif.org/species/314868847,taxa/78016.json
78338,Panicum dichotomiflorum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Panicum_dichotomiflorum | https://pt.wikipedia.org/wiki/Panicum_dichotomiflorum,,taxa/78338.json
78382,Pelargonium zonale,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pelargonium_zonale,,taxa/78382.json
79013,Scrophularia peregrina,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Scrophularia_peregrina | https://pt.wikipedia.org/wiki/Scrophularia_peregrina,,taxa/79013.json
82962,Rhamnus lycioides,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Rhamnus_lycioides | https://pt.wikipedia.org/wiki/Rhamnus_lycioides,,taxa/82962.json
83156,Hydrangea quercifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hydrangea_quercifolia,,taxa/83156.json
117802,Gelidium spinosum,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Gelidium_spinosum,,taxa/117802.json
121784,Aquilegia chrysantha,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aquilegia_chrysantha,,taxa/121784.json
123771,Brachythecium albicans,species,text_needs_scope_review,articles_need_scope_review,https://de.wikipedia.org/wiki/Wei%C3%9Fes_Kurzb%C3%BCchsenmoos,,taxa/123771.json
124359,Viola canina,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Viola_canina | https://pt.wikipedia.org/wiki/Viola_canina,,taxa/124359.json
125857,Ferraria crispa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ferraria_crispa,,taxa/125857.json
126757,Mercurialis perennis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Mercurialis_perennis | https://pt.wikipedia.org/wiki/Mercurialis_perennis,,taxa/126757.json
127186,Securigera varia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Securigera_varia,,taxa/127186.json
128801,Scorpiurium circinatum,species,taxonomy_only,taxonomy_only,,,taxa/128801.json
129055,Zelkova serrata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Zelkova_serrata | https://pt.wikipedia.org/wiki/Zelkova_serrata,,taxa/129055.json
135559,Zamia furfuracea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Zamia_furfuracea | https://pt.wikipedia.org/wiki/Zamia_furfur%C3%A1cea,,taxa/135559.json
135954,Encephalartos trispinosus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Encephalartos_trispinosus,,taxa/135954.json
135968,Encephalartos villosus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Encephalartos_villosus,,taxa/135968.json
138894,Lotus macranthus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lotus_macranthus | https://pt.wikipedia.org/wiki/Lotus_macranthus,,taxa/138894.json
142793,Cephalotaxus harringtonia,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Cephalotaxus_harringtonii | https://pt.wikipedia.org/wiki/Cephalotaxus_harringtonii,,taxa/142793.json
159528,Bryum dichotomum,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Gemmabryum_dichotomum,,taxa/159528.json
159678,Callisia fragrans,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Callisia_fragrans,,taxa/159678.json
159690,Callitriche terrestris,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Callitriche_terrestris,,taxa/159690.json
159794,Campylopus pilifer,species,taxonomy_only,taxonomy_only,,,taxa/159794.json
161936,Diphyscium foliosum,species,text_needs_scope_review,articles_need_scope_review,https://de.wikipedia.org/wiki/Bebl%C3%A4ttertes_Blasenmoos,,taxa/161936.json
163024,Fissidens taxifolius,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Fissidens_taxifolius,,taxa/163024.json
164232,Jasminum nudiflorum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Jasminum_nudiflorum,,taxa/164232.json
164327,Kalanchoe daigremontiana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Kalanchoe_daigremontiana | https://pt.wikipedia.org/wiki/Kalanchoe_daigremontiana,,taxa/164327.json
167993,Rosa spinosissima,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Rosa_pimpinellifolia,,taxa/167993.json
170060,Ulota crispa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ulota_crispa,,taxa/170060.json
170203,Viburnum plicatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Viburnum_plicatum,,taxa/170203.json
186154,Leucadendron argenteum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Leucadendron_argenteum,,taxa/186154.json
200847,Pittosporum eugenioides,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pittosporum_eugenioides,,taxa/200847.json
203723,Ceramium virgatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ceramium_virgatum,,taxa/203723.json
204128,Cotoneaster glaucophyllus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cotoneaster_glaucophyllus,,taxa/204128.json
204923,Agave vivipara,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Agave_angustifolia,,taxa/204923.json
206183,Furcraea parmentieri,species,taxonomy_only,taxonomy_only,,,taxa/206183.json
209889,Casimiroa edulis,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/White_sapote,,taxa/209889.json
210184,Hardenbergia violacea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hardenbergia_violacea,,taxa/210184.json
243499,Cynoglossum cheirifolium,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cynoglossum_cheirifolium | https://pt.wikipedia.org/wiki/Cynoglossum_cheirifolium,,taxa/243499.json
273594,Mammillaria elongata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Mammillaria_elongata,,taxa/273594.json
274132,Beschorneria yuccoides,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Beschorneria_yuccoides,,taxa/274132.json
275384,Euphorbia hypericifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Euphorbia_hypericifolia,,taxa/275384.json
281031,Agave fourcroydes,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Agave_fourcroydes,,taxa/281031.json
320643,Verbascum giganteum,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Verbascum_giganteum,,taxa/320643.json
325101,Opuntia puberula,species,text_needs_scope_review,articles_need_scope_review,https://es.wikipedia.org/wiki/Opuntia_decumbens,,taxa/325101.json
327366,Philodendron erubescens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Philodendron_erubescens,,taxa/327366.json
333951,Andryala ragusina,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Andryala_ragusina,https://www.gbif.org/species/314868927,taxa/333951.json
336807,Euphorbia canariensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Euphorbia_canariensis,,taxa/336807.json
338110,Genista micrantha,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Genista_micrantha,,taxa/338110.json
338465,Sagina maritima,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Sagina_maritima | https://pt.wikipedia.org/wiki/Sagina_maritima,,taxa/338465.json
341588,Melilotus messanensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Melilotus_messanensis,,taxa/341588.json
349245,Malephora lutea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Malephora_lutea,,taxa/349245.json
361354,Crocosmia aurea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Crocosmia_aurea,,taxa/361354.json
366346,Maranta leuconeura,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Maranta_leuconeura,,taxa/366346.json
369895,Hymenosporum flavum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hymenosporum | https://es.wikipedia.org/wiki/Hymenosporum_flavum,,taxa/369895.json
370011,Aleurites moluccanus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aleurites_moluccanus | https://pt.wikipedia.org/wiki/Nogueira-de-iguape,,taxa/370011.json
370092,Erigeron floribundus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Erigeron_floribundus,,taxa/370092.json
418753,Sorbus maderensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Sorbus_maderensis | https://pt.wikipedia.org/wiki/Sorbus_maderensis,,taxa/418753.json
424495,Silene rothmaleri,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Silene_rothmaleri,,taxa/424495.json
430868,Colletia paradoxa,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Colletia_paradoxa,,taxa/430868.json
437555,Berberis julianae,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Berberis_julianae,,taxa/437555.json
441312,Nymphaea rubra,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Nymphaea_rubra,,taxa/441312.json
447734,Linaria micrantha,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Linaria_micrantha,https://www.gbif.org/species/314868612,taxa/447734.json
450656,Oxyrrhynchium hians,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Oxyrrhynchium_hians,,taxa/450656.json
450670,Melica uniflora,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Melica_uniflora | https://pt.wikipedia.org/wiki/Melica_uniflora,,taxa/450670.json
450870,Armeria arenaria,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Armeria_arenaria,,taxa/450870.json
451454,Silene baccifera,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Silene_baccifera,,taxa/451454.json
483885,Medicago intertexta,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Medicago_intertexta | https://pt.wikipedia.org/wiki/Medicago_intertexta,,taxa/483885.json
485334,Acrosorium ciliolatum,species,taxonomy_only,taxonomy_only,,,taxa/485334.json
491202,Medicago × varia,hybrid,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Alfalfa | https://pt.wikipedia.org/wiki/Medicago_sativa,,taxa/491202.json
497837,Festuca ampla,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Festuca_ampla | https://pt.wikipedia.org/wiki/Festuca_ampla,,taxa/497837.json
498028,Fuchsia triphylla,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Fuchsia_triphylla,,taxa/498028.json
509286,Veronica dabneyi,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Veronica_dabneyi | https://pt.wikipedia.org/wiki/Veronica_dabneyi,,taxa/509286.json
520622,Fumaria sepium,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Fumaria_sepium,,taxa/520622.json
559683,Cleome houtteana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cleome_houtteana,,taxa/559683.json
588541,Lampranthus emarginatus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lampranthus_emarginatus,,taxa/588541.json
